X,Y,Z,Settlement_gravedad_mm
1.0,1.3405714529447783,-0.7330895859933991,0.04571703501482427
1.0,0.8469722984993924,-1.0214662883600072,0.04555853449197461
1.0,0.16592284140623398,-0.7228028142645682,0.04568616651082938
1.0,0.45553021736569166,-1.03173272819065,0.04554193567961483
1.0,0.7457805642448596,-0.43725175459112187,0.04579247634543062
1.0,1.199057974437556,-1.0190853998555234,0.04555866595398835
1.0,1.3293034094562295,-0.2647318710734521,0.0458586271848152
1.0,0.16588716694821848,-0.3421628208261269,0.04579837743701555
1.0,0.20873832708631782,-0.1608089919293476,0.045828030262220654
1.0,0.1524566691047961,-0.9138650929000409,0.04559699857354334
1.0,0.3459789540426735,-0.8493572879751063,0.0456344606265201
1.0,0.33832983801309835,-0.629772342060662,0.04571788112413257
1.0,0.5060974148408255,-0.7223586497753676,0.04569152738654818
1.0,0.519049385636697,-0.524328075708242,0.04576313625697667
1.0,0.6801958072815226,-0.6239837739236718,0.04573305016521991
1.0,0.8755036865689665,-0.5790692326968938,0.04575452806388091
1.0,0.9314844159453172,-0.4373819416495903,0.045800061062177225
1.0,1.0750036668177587,-0.5544603278729857,0.04577162919052992
1.0,1.0009320370908803,-0.7278150024813368,0.04570402666917527
1.0,0.6964150290027433,-0.8372675718722831,0.0456481234018377
1.0,0.16822637460931605,-0.5316796609974175,0.04575016468899291
1.0,1.295680866008535,-0.523047400470129,0.04579516647043002
1.0,0.6396501268764706,-1.029180535059518,0.04554634234006696
1.0,1.0291718134837629,-1.0657369089529924,0.0455353795327158
1.0,1.0753204571439043,-0.33756619519601583,0.04583654597328945
1.0,0.34368236351309306,-0.42755980203013344,0.045781671921289714
1.0,0.27825977261331203,-1.0459117408549268,0.04552932162449949
1.0,1.3464076768889592,-0.9124113406171068,0.0456239647634677
1.0,1.1821295985876787,-0.8269131347704335,0.04566121584106453
1.0,0.8657455485435457,-0.8484864070515363,0.04564724587739543
1.0,0.5642779957832977,-0.3135193249795948,0.045817918729037545
1.0,0.8114504803246896,-0.25011792906884023,0.045835560621176295
1.0,0.3778044684833708,-0.21608543638143562,0.0458237731538678
1.0,0.527069204529971,-0.8870538180608907,0.045615418645402014
1.0,1.1842037553815632,-0.6712716117511645,0.04573268379308256
1.0,0.13586908541938886,-1.0633315283065528,0.04552216195434774
1.0,1.3632387435718805,-1.0624527972673763,0.04552256227164537
1.0,0.7991300021546398,-0.7164589927936342,0.04570356502831176
1.0,1.032991908104299,-0.8959727323900204,0.04562729273638195
0.8223594075432595,1.5,-0.5264622866500527,0.04578853468410429
