X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
0.0,2.778809862464767,-12.203769184859755,45.26733277198772,1.0450556049054285,46.312388376893146
0.0,4.716129023347552,-6.818925431411245,115.32248861250564,3.3409286188183955,118.66341723132403
0.0,3.8048088359798977,-8.067299160093304,102.17431132589844,2.9893799620780044,105.16369128797645
0.0,4.716377260744486,-12.179135872996268,46.9699120469538,1.027378675847224,47.997290722801026
0.0,3.8050462520543746,-10.931305435096721,64.94528237126961,1.572074530008507,66.51735690127812
0.0,6.1408588646698306,-7.778258372629646,105.80371356845217,2.664161065778842,108.46787463423101
0.0,1.3587580408072795,-11.22482684637404,59.859002509665956,1.5383069150580226,61.39730942472398
0.0,1.3586071870821415,-7.774962370409055,105.05417076564106,3.7542748515256363,108.8084456171667
0.0,6.140420022901386,-11.220675195318751,62.80915164080172,1.4425556418155807,64.2517072826173
0.0,6.179110415562538,-12.67387406961844,40.617980325463655,0.8732650782224027,41.49124540368606
0.0,1.3205962268217775,-12.675372662023625,37.612333858496854,0.8389647064709891,38.45129856496784
0.0,1.320516139066696,-6.324551167561039,119.6423131204729,4.9514933295648405,124.59380645003775
0.0,6.18127654670676,-6.32372342853852,119.39127124943437,3.086168947610659,122.47744019704503
0.0,4.990887356688169,-8.611593348620675,96.49371309284082,2.5268974321098057,99.02061052495063
0.0,3.7683839528222123,-9.499620655635685,84.95427469224369,2.2585313584866356,87.21280605073032
0.0,2.5095612722108323,-8.612451187895529,95.54154652923339,2.9298209320025848,98.47136746123597
0.0,4.990921077312796,-10.38753740105394,73.78066865759867,1.7640116561831576,75.54468031378183
0.0,2.509078922687205,-10.387537401053937,72.21633754651077,1.900526767352929,74.1168643138637
5.0,5.997373011451305,-9.499722910466748,85.91671874142584,2.1399552997700795,88.05667404119592
5.0,1.5025082475914338,-9.499999504934987,84.10787473686214,2.62852810505386,86.736402841916
5.0,2.7774223905903144,-6.794978517019362,114.05760234973168,3.804448032434024,117.8620503821657
5.0,2.778809862464767,-12.203769184859755,49.11535125505308,1.2186177328309498,50.33396898788403
5.0,4.716129023347552,-6.818925431411245,114.12876942500633,3.1511109199531404,117.27988034495947
5.0,3.8048088359798977,-8.067299160093304,101.31226301511386,2.9070938810477003,104.21935689616156
5.0,4.716377260744486,-12.179135872996268,50.38162196530785,1.1781591862096832,51.559781151517534
5.0,3.8050462520543746,-10.931305435096721,66.59452408198025,1.7038990648699155,68.29842314685017
5.0,6.1408588646698306,-7.778258372629646,104.86451903323507,2.639826456258888,107.50434548949396
5.0,1.3587580408072795,-11.22482684637404,62.27152059341911,1.701285205420504,63.972805798839616
5.0,1.3586071870821415,-7.774962370409055,104.14926677170436,3.618898732370184,107.76816550407455
5.0,6.140420022901386,-11.220675195318751,64.82071226513395,1.5583874806955862,66.37909974582954
5.0,6.179110415562538,-12.67387406961844,44.040153194628886,1.0037609865772055,45.04391418120609
5.0,1.3205962268217775,-12.675372662023625,41.37054943761987,1.0072535790666208,42.37780301668649
5.0,1.320516139066696,-6.324551167561039,118.05400576817108,4.498085478078593,122.55209124624967
5.0,6.18127654670676,-6.32372342853852,118.55666529999247,2.994062606389818,121.55072790638229
5.0,4.990887356688169,-8.611593348620675,96.03892334742261,2.5359190620601737,98.57484240948278
