X,Y,Z,Settlement_gravedad_mm,Settlement_carga_mm,Settlement_total_mm
1.3380358288026815,0.0,-5.0,130.48081709671052,6.661885765105097,137.14270286181562
1.6062399172006303,0.0,-5.0,130.41015482270717,6.51823063766679,136.92838546037396
1.9330132721072437,0.0,-5.0,130.28245743791237,6.314982667623099,136.59744010553547
2.3814375282492994,0.0,-5.0,130.0834996208847,6.035508192958332,136.11900781384304
2.996800723446432,0.0,-5.0,129.73478126782703,5.702787470909328,135.43756873873636
3.8412720088977084,0.0,-5.0,129.1678501124329,5.412995469361306,134.5808455817942
1.6666666666666667,7.5,-14.0,23.33933195118643,0.5084315718644845,23.847763523050915
3.3333333333333335,7.5,-14.0,24.185560807535705,0.5367700534932887,24.722330861028993
1.6666666666666667,7.5,-5.0,129.57973206298212,3.105830522789546,132.68556258577166
3.3333333333333335,7.5,-5.0,128.69268653679427,2.963254989674766,131.65594152646904
0.0,0.0,-18.0,5.323359885800574,0.08015421115259169,5.403514096953166
0.0,0.0,-16.0,11.126613442035271,0.18396998602537984,11.310583428060651
0.0,7.5,-18.0,8.234750940395498,0.16315624993555566,8.397907190331054
0.0,7.5,-16.0,15.298417443976092,0.31220687356143806,15.61062431753753
0.0,1.875,-20.0,-0.0,0.0,0.0
0.0,3.75,-20.0,-0.0,0.0,0.0
0.0,5.625,-20.0,-0.0,0.0,0.0
5.0,0.0,-18.0,6.972104212965928,0.12083080849144778,7.092935021457376
5.0,0.0,-16.0,13.784595481265107,0.2609801390652873,14.045575620330395
5.0,7.5,-18.0,9.963293145883975,0.20485810681257455,10.16815125269655
5.0,7.5,-16.0,17.995775712715414,0.3874886190118012,18.383264331727215
5.0,1.875,-20.0,-0.0,0.0,0.0
5.0,3.75,-20.0,-0.0,0.0,0.0
5.0,5.625,-20.0,-0.0,0.0,0.0
1.6666666666666667,0.0,-20.0,-0.0,0.0,0.0
3.3333333333333335,0.0,-20.0,-0.0,0.0,0.0
1.6666666666666667,7.5,-20.0,-0.0,0.0,0.0
3.3333333333333335,7.5,-20.0,-0.0,0.0,0.0
0.0,1.5,-0.3334731142403211,178.1856539614537,41.68792343313737,219.87357739459108
0.0,1.5,-0.16694622848064217,178.48256012309804,41.03343465026114,219.51599477335918
0.0,0.1875,-0.5,178.09541572592335,44.23142980930959,222.32684553523293
0.0,0.375,-0.5,178.093667695008,44.21827439418746,222.31194208919547
0.0,0.5625,-0.5,178.09094456170655,44.19819938679947,222.28914394850602
0.0,0.75,-0.5,178.08687138489546,44.168657162535084,222.25552854743054
0.0,0.9375,-0.5,178.0821501293342,44.135108103614755,222.21725823294895
0.0,1.125,-0.5,178.07650202310842,44.097134864990664,222.17363688809908
0.0,1.3125,-0.5,178.0702864135215,44.05635648634055,222.12664289986205
1.0,0.0,-0.3334731142403211,178.33885099774648,41.840717455805105,220.17956845355158
1.0,0.0,-0.16694622848064217,178.5569134208889,41.062033054458226,219.61894647534712
1.0,0.1875,0.0,178.6979109045259,41.10001469857292,219.79792560309883
1.0,0.375,0.0,178.71694852457506,41.190797796732056,219.90774632130712
1.0,0.5625,0.0,178.781014170165,41.219307172757595,220.0003213429226
1.0,0.75,0.0,178.7967198218923,40.97836243423572,219.77508225612803
